customer_id,signup_date,birth_year,gender,district,app_platform,notification_opt_in,churned
186047,28 Apr 2025,2006,หญิง,ห้วยขวาง,Android,TRUE,1
159901,2024-02-03,2533,หญิง,สาทร,iOS,TRUE,0
104145,26/09/2024,1989,หญิง,ห้วยขวาง ,iOS,TRUE,0
158585,16/09/2024,1991,หญิง,บางนา,iOS,FALSE,0
175631,08/06/2024,1991,ชาย,บางนา,Android,FALSE,0
177349,2024-10-21,2532,,สวนหลวง,iOS,TRUE,0
167831,07 Jun 2025,1998,ชาย,ห้วยขวาง,Android,FALSE,1
188926,23 Feb 2024,1997,,พญาไท,ANDROID,TRUE,0
172469,2025-04-26,1975,ชาย,บางนา,iOS,TRUE,0
152017,10 Feb 2025,1989,หญิง,ห้วยขวาง,ANDROID,TRUE,0
138774,2024-04-21,2524,หญิง,วัฒนา ,android ,TRUE,0
136485,2025-04-23,,ชาย,คลองเตย,iOS,0,0
131711,23 Nov 2024,2534,M,บางนา,iOS,FALSE,0
188887,06/04/2025,1992,หญิง,บางนา,Android,FALSE,0
173707,05/04/2024,2546,ชาย,จตุจักร ,Android,TRUE,0
161878,09/06/2024,1992,ชาย,วัฒนา,iOS,TRUE,1
166562,2025-01-04,1997,หญิง,บางนา,iOS,yes,0
167859,2024-11-02,1999,ชาย,จตุจักร,Android,yes,1
158986,06 Apr 2025,1989,หญิง, สาทร,Android,FALSE,0
127562,13 May 2024,1990,ไม่ระบุ,พญาไท,iOS,TRUE,0
100891,2025-02-28,1994,ชาย,บางนา,Android,TRUE,1
119629,17/03/2024,2002,หญิง,บางกะปิ,Android,FALSE,0
142296,05/07/2025,2546,หญิง, ห้วยขวาง,Android,TRUE,0
128719,17 Jan 2025,,ชาย, บางนา,Android,TRUE,1
149827,28/03/2025,2003,หญิง,ห้วยขวาง,Android,TRUE,0
137288,27/04/2024,2534,หญิง, จตุจักร,iOS,FALSE,0
164176,20/07/2024,2534,หญิง,ห้วยขวาง,Android,1,0
161145,2025-02-18,2003,M,พญาไท ,iOS,TRUE,0
106131,24 Feb 2024,1981,หญิง,พญาไท,iOS,TRUE,0
134554,2025-02-02,1989,ชาย,จตุจักร,Android,TRUE,0
135648,18 Mar 2024,1994,,ลาดพร้าว,iOS,TRUE,0
147573,16/06/2024,1993,หญิง,บางนา,iOS,TRUE,0
181305,06/09/2024,2546,หญิง,วัฒนา,Android,FALSE,0
114843,28/07/2024,1979,ชาย,บางรัก,Android,FALSE,0
101514,25/04/2025,1993,หญิง,วัฒนา,Android,FALSE,0
108822,03/06/2024,1992,ชาย,บางกะปิ ,iOS,FALSE,0
139059,30 Jun 2024,1991,หญิง,วัฒนา,ios,FALSE,0
113698,19/03/2024,1988,ช,ห้วยขวาง,Android,FALSE,0
160522,2024-11-13,2544,หญิง, จตุจักร,iOS,TRUE,0
103374,19/04/2024,1979,female,คลองเตย,iOS,FALSE,0
127422,2025-06-04,1992,ช,บางนา,Android,FALSE,0
152041,2025-01-20,1989,ไม่ระบุ,ลาดพร้าว,iOS,TRUE,0
161131,2024-05-08,1899,ชาย,ลาดพร้าว,Android,TRUE,0
117803,18 Feb 2024,2003,หญิง,สวนหลวง,iOS,TRUE,0
135039,02 Oct 2024,2000,ชาย,บางนา,ANDROID,FALSE,0
164811,2025-06-21,1998,,ลาดพร้าว,Android,TRUE,0
141413,2024-06-05,,หญิง,บางรัก,Android,FALSE,0
166425,2025-03-13,2000,ช,พญาไท,Android,TRUE,0
152372,2024-08-19,1990,หญิง,จตุจักร,Android,FALSE,0
137663,07 Mar 2024,1976,หญิง,บางกะปิ,iOS,TRUE,0
169886,12 Dec 2024,2000,หญิง,จตุจักร,Android,TRUE,0
134663,05/02/2024,,ช,พญาไท,iOS,TRUE,0
162111,07 Jun 2024,2002,หญิง,บางนา,ANDROID,FALSE,0
133602,2024-08-09,2546,,พญาไท,iOS,FALSE,0
146850,2025-01-17,1991,ช,พญาไท,android ,TRUE,0
189508,2025-03-03,1992,ชาย,สาทร,Android,TRUE,0
170601,13 Jul 2025,1994,หญิง,บางนา,Android,FALSE,0
126357,11 Aug 2024,1995,ชาย,ลาดพร้าว,iOS,TRUE,0
133531,22 Dec 2024,1988,หญิง,ห้วยขวาง,ios,TRUE,0
177356,07/04/2025,2003,ชาย,จตุจักร,Android,TRUE,0
124033,06 May 2024,1990,หญิง,จตุจักร,Android,FALSE,0
129317,2024-02-23,1994,ชาย,ดินแดง,iOS,TRUE,0
113114,17/05/2025,1991,ชาย,จตุจักร,Android,TRUE,0
163659,04 Nov 2024,1994,หญิง,บางนา,Android,FALSE,0
122948,2025-02-06,2535,ชาย,บางนา,Android,FALSE,0
186439,2024-11-22,1976,ชาย,สาทร,ios,TRUE,0
162896,2024-10-29,2005,หญิง, วัฒนา,iOS,TRUE,0
166353,08 May 2025,1985,หญิง,ห้วยขวาง,android ,TRUE,0
126591,14 Sep 2024,1998,หญิง,บางกะปิ,Android,TRUE,0
161093,07 Dec 2024,,M,สวนหลวง,Android,TRUE,0
129880,2024-01-17,,ช,วัฒนา,iOS,FALSE,0
177743,2024-06-06,1988,M,ลาดพร้าว,ios,TRUE,1
147706,2024-04-09,,ชาย,คลองเตย,Android,TRUE,0
159672,10 Apr 2024,1996,M,ห้วยขวาง,iOS,TRUE,0
154150,16/06/2025,,หญิง,สาทร,ios,1,1
170678,04 Jul 2024,1997,ช,ลาดพร้าว,Android,yes,0
151668,28 May 2025,,ไม่ระบุ,บางนา ,Android,FALSE,0
176673,30 Jul 2024,2000,,ห้วยขวาง,iOS,TRUE,1
151617,20 May 2024,1988,, บางนา,Android,no,0
151261,14 Feb 2025,2543,หญิง,ห้วยขวาง,Android,TRUE,0
170540,2024-11-21,2003,หญิง,ดินแดง,ios,FALSE,0
187565,23 Aug 2024,1996,หญิง,วัฒนา,android ,FALSE,0
114157,2024-07-06,1978,ชาย,วัฒนา ,Android,no,0
119373,04 Dec 2024,1991,ชาย,สาทร,iOS,TRUE,0
171266,24/01/2025,2523,หญิง,บางกะปิ ,iOS,TRUE,1
138453,15 Dec 2024,2001,female,ลาดพร้าว,iOS,TRUE,0
130041,2025-02-01,2546,ไม่ระบุ,จตุจักร,Android,TRUE,0
172656,2025-05-28,1998,หญิง,ห้วยขวาง,Android,TRUE,0
120201,25 Mar 2025,1995,ชาย, บางนา,Android,TRUE,0
158444,06 May 2025,2533,หญิง,บางนา,ANDROID,TRUE,0
134541,18/06/2025,,หญิง,บางนา,ios,FALSE,0
151143,09/05/2025,2001,,บางรัก,iOS,TRUE,0
154550,12 Apr 2025,2543,ชาย,บางนา,iOS,TRUE,1
159862,2024-05-29,1997,ชาย,ลาดพร้าว,iOS,TRUE,0
183789,23/10/2024,1988,หญิง,คลองเตย,iOS,TRUE,0
132924,07 Jun 2025,2548,ชาย,ดินแดง,Android,TRUE,0
133860,2024-09-26,2001,,คลองเตย,ios,FALSE,0
145180,2025-02-22,1998,หญิง,จตุจักร ,iOS,TRUE,0
189731,09 Feb 2025,1999,หญิง,จตุจักร,ANDROID,FALSE,0
124695,2025-05-27,1991,ชาย,บางรัก,Android,TRUE,1
151941,2025-01-04,2005,หญิง,พญาไท,Android,TRUE,0
139232,2024-08-20,1994,ชาย,พญาไท,Android,FALSE,0
127701,2024-01-21,2006,หญิง,บางนา,iOS,TRUE,0
173767,2025-03-09,1991,ช,สาทร,Android,TRUE,0
187769,25 Feb 2024,1996,หญิง,จตุจักร,Android,FALSE,0
118305,2024-10-23,1991,หญิง,สวนหลวง,Android,TRUE,0
100151,2024-09-27,1985,หญิง,ลาดพร้าว,iOS,TRUE,0
134154,2025-05-04,2542,หญิง,บางรัก,Android,FALSE,0
145758,05 May 2024,2003,หญิง,จตุจักร,Android,FALSE,1
122270,01/11/2024,1993,,สาทร,Android,FALSE,1
169351,06 Jul 2024,1991,หญิง,ลาดพร้าว,Android,1,0
188053,21/09/2024,1997,หญิง, สาทร,Android,TRUE,1
190512,2025-02-01,1988,female,สวนหลวง,Android,FALSE,0
117524,22/08/2024,1994,M,บางนา,iOS,0,0
147567,18 Mar 2025,1989,หญิง, บางนา,iOS,yes,0
104655,2024-09-21,2003,หญิง,บางรัก,Android,yes,0
115147,2024-12-29,1999,ชาย,พญาไท,iOS,TRUE,0
190519,2024-05-22,1995,ช,สวนหลวง,iOS,no,0
143920,2024-05-24,2532,ชาย,บางนา,ios,TRUE,1
148499,2024-12-11,1987,,คลองเตย,iOS,TRUE,0
150451,13 Feb 2025,2003,หญิง,สวนหลวง,Android,TRUE,0
138517,16/04/2024,1990,M,ลาดพร้าว,Android,TRUE,1
154060,2025-02-19,2532,หญิง,บางนา,Android,TRUE,0
176589,20/01/2024,2004,ชาย,จตุจักร,ios,TRUE,0
188437,30 Oct 2024,2003,หญิง,จตุจักร,Android,TRUE,0
156594,14/07/2024,1998,ชาย,บางนา,Android,FALSE,0
184812,28/09/2024,2003,ชาย,สาทร,iOS,TRUE,0
173983,22/03/2024,,ชาย,ห้วยขวาง,iOS,TRUE,1
132615,2024-12-09,2529,หญิง, บางนา,ios,TRUE,0
174524,10/05/2024,1989,female,บางนา,iOS,TRUE,1
172876,09/04/2024,1998,ชาย,สาทร,iOS,FALSE,0
118819,11/05/2025,,ชาย,วัฒนา,Android,FALSE,0
146014,2024-06-14,2006,หญิง,บางนา,android ,FALSE,0
132336,21/04/2024,,หญิง,บางนา ,Android,TRUE,1
167158,2024-12-14,,ชาย,ลาดพร้าว,Android,TRUE,0
165656,01 Mar 2025,2540,หญิง, บางกะปิ,iOS,TRUE,1
190806,31/07/2024,1993,หญิง,บางนา,Android,TRUE,0
190705,09 May 2025,1979,ชาย,บางรัก ,iOS,TRUE,1
175878,17/04/2025,,ชาย,สาทร,ANDROID,TRUE,0
118263,2025-02-02,1979,ชาย,บางนา,ios,TRUE,0
168314,28/09/2024,,female,บางรัก,ANDROID,TRUE,0
124121,2025-06-09,1989,ชาย, วัฒนา,iOS,TRUE,0
165774,2025-03-02,1988,,บางกะปิ,Android,TRUE,0
105668,2024-08-16,,ช,คลองเตย,iOS,TRUE,0
185471,08/11/2024,,หญิง,วัฒนา,iOS,TRUE,1
109068,20/02/2025,2001,ชาย,คลองเตย,iOS,TRUE,0
141479,2024-02-07,1997,ช,ลาดพร้าว,Android,FALSE,0
136864,05/07/2025,2001,ไม่ระบุ,ลาดพร้าว ,iOS,TRUE,0
137258,2025-06-20,2003,M,ห้วยขวาง,Android,TRUE,0
188850,11/03/2024,1986,ชาย,สาทร,iOS,FALSE,0
156747,03/10/2024,1997,หญิง,ลาดพร้าว,Android,TRUE,0
180021,21/12/2024,1998,female,พญาไท,iOS,FALSE,0
165879,17 Sep 2024,1990,ชาย,จตุจักร,iOS,TRUE,0
166435,18 Jun 2024,1993,ไม่ระบุ,บางรัก,Android,TRUE,0
143930,27 Nov 2024,2533,หญิง,บางกะปิ,iOS,FALSE,0
168218,08/02/2024,2006,ช, บางนา,Android,TRUE,0
179987,03 Jul 2024,2003,ชาย,จตุจักร,ANDROID,FALSE,0
118922,08 Apr 2024,2000,หญิง, จตุจักร,iOS,TRUE,1
155483,10 Nov 2024,1992,หญิง,สวนหลวง,Android,FALSE,0
173848,2024-04-29,1996,หญิง,บางกะปิ,iOS,TRUE,0
142389,2025-02-26,1997,ชาย,ห้วยขวาง,iOS,TRUE,0
176838,08 Apr 2025,2003,หญิง,ห้วยขวาง,Android,TRUE,0
115622,05 Oct 2024,,หญิง,บางนา,iOS,TRUE,0
119898,24/03/2024,1993,ไม่ระบุ,สวนหลวง,Android,yes,0
140713,2025-05-29,1994,ชาย,บางกะปิ,iOS,no,0
140857,26/01/2024,,ไม่ระบุ,วัฒนา,Android,FALSE,0
115751,2025-05-14,,ไม่ระบุ,วัฒนา,ANDROID,TRUE,0
166128,23 Apr 2024,1975,,ดินแดง,iOS,1,0
172945,2025-07-05,,female,จตุจักร,Android,TRUE,0
130559,2024-05-05,1989,M,ลาดพร้าว,Android,FALSE,0
137016,29/05/2025,2000,ชาย,บางกะปิ,Android,FALSE,1
141009,23 May 2025,1994,ชาย,ลาดพร้าว,iOS,FALSE,0
138930,15 Jul 2025,1994,ชาย,คลองเตย ,android ,FALSE,1
128292,08/02/2024,1991,,ลาดพร้าว,iOS,FALSE,0
109037,2025-03-14,1991,ชาย,พญาไท,Android,TRUE,0
120430,2024-08-02,,หญิง,บางนา,Android,no,0
111716,18 Jan 2025,1997,หญิง,วัฒนา ,iOS,FALSE,0
149842,28/12/2024,1990,ชาย,ลาดพร้าว ,iOS,TRUE,0
187472,03/03/2024,,หญิง,ลาดพร้าว,iOS,TRUE,1
113596,30/05/2025,1993,ชาย,ดินแดง,Android,FALSE,0
152804,2025-02-16,,,บางกะปิ ,Android,FALSE,0
170415,2024-03-31,1993,ชาย,บางนา ,iOS,FALSE,0
182792,29/03/2025,1999,ชาย,ลาดพร้าว,iOS,FALSE,1
188542,2025-03-21,2005,หญิง, สาทร,iOS,TRUE,0
163006,16 May 2025,1994,หญิง,บางนา,Android,TRUE,0
115632,04/05/2024,,หญิง,สาทร,Android,TRUE,1
176760,2024-02-17,1980,หญิง,สาทร,ios,1,1
154360,22/01/2024,2544,ชาย,บางรัก,iOS,FALSE,0
119492,2024-11-25,1999,ช,บางนา,Android,TRUE,0
175712,11/06/2024,1986,female,สาทร,Android,FALSE,0
114828,21/02/2025,,หญิง,บางนา,Android,TRUE,0
168502,2024-01-20,2000,ชาย,วัฒนา,Android,yes,0
151241,03 Oct 2024,2001,หญิง,ดินแดง,Android,TRUE,0
105123,08/05/2025,2546,,บางนา,Android,TRUE,1
155600,25 Dec 2024,2006,ชาย,คลองเตย,ios,TRUE,0
169711,28/06/2024,,หญิง, บางนา,ANDROID,TRUE,0
149079,13 Apr 2024,2006,ชาย,จตุจักร,Android,TRUE,0
135635,2025-02-08,,หญิง,บางกะปิ,Android,TRUE,0
183858,23/12/2024,,ชาย,บางรัก,Android,TRUE,0
110090,22 Nov 2024,2542,ช,พญาไท,iOS,0,1
138020,14 Feb 2024,2003,ช,วัฒนา,ios,TRUE,0
116720,2024-08-13,2004,M,บางกะปิ,Android,FALSE,0
164249,2025-06-10,1978,ชาย,ลาดพร้าว,iOS,TRUE,0
142967,2024-10-08,2002,,จตุจักร,Android,TRUE,0
163221,07/06/2024,2538,ช,บางนา,Android,TRUE,0
184725,2024-02-14,1982,female,วัฒนา,iOS,TRUE,0
166456,21 Aug 2024,1988,หญิง,คลองเตย,iOS,FALSE,0
172504,21 Jul 2024,2000,,บางรัก,Android,FALSE,0
129315,10 Feb 2025,1993,หญิง,บางรัก,Android,TRUE,0
172360,21/02/2025,1976,หญิง,ลาดพร้าว,Android,FALSE,0
161231,08/09/2024,1989,หญิง,บางรัก,iOS,TRUE,0
147206,24 Jan 2024,2000,หญิง,พญาไท,Android,0,0
160104,10/04/2025,1998,ชาย,ห้วยขวาง ,iOS,FALSE,0
111612,2024-09-09,2001,ชาย,จตุจักร,Android,FALSE,1
112346,28 Feb 2025,1978,หญิง,บางกะปิ,Android,TRUE,0
110233,14/09/2024,2533,หญิง,สาทร,Android,FALSE,0
165396,2024-09-22,,M,บางรัก ,Android,TRUE,0
121278,2024-01-21,1993,ชาย,คลองเตย,ios,TRUE,0
186701,08 Jul 2025,2003,หญิง,ดินแดง,Android,TRUE,0
162533,03/02/2024,1990,หญิง,ดินแดง,ios,FALSE,0
146115,01 Jul 2024,1990,ช,ลาดพร้าว,iOS,FALSE,0
171563,2025-07-08,1994,ชาย,วัฒนา,Android,FALSE,0
172073,14 Mar 2024,2533,ชาย,จตุจักร,iOS,FALSE,0
148153,2024-10-08,2000,ชาย,สาทร,iOS,FALSE,0
143066,2025-06-24,2004,หญิง,พญาไท,Android,TRUE,0
150156,28 Jan 2024,2000,หญิง,บางนา ,Android,TRUE,1
184699,23 Jul 2024,1990,female,ห้วยขวาง,ios,yes,0
159701,2024-12-18,2003,หญิง,ลาดพร้าว,iOS,FALSE,0
186601,2024-07-15,2003,,ลาดพร้าว,iOS,FALSE,0
106591,30/10/2024,1990,หญิง,บางนา,Android,FALSE,0
122016,2025-03-25,,ชาย,บางนา,iOS,FALSE,0
125943,19 Aug 2024,2002,หญิง,ห้วยขวาง,ANDROID,FALSE,0
136694,19 Nov 2024,2000,ชาย,บางนา,iOS,FALSE,0
101155,02 Dec 2024,1983,,บางรัก,iOS,TRUE,0
173981,2024-03-28,1975,ไม่ระบุ,ห้วยขวาง,Android,TRUE,0
186393,09/04/2024,2003,หญิง,จตุจักร,Android,yes,0
163278,19 Mar 2025,1993,หญิง,ลาดพร้าว,Android,TRUE,0
106291,31 Jan 2025,1982,ไม่ระบุ,บางนา,Android,TRUE,0
163104,12/04/2025,2003,ไม่ระบุ,บางนา,Android,TRUE,0
172880,23 Dec 2024,2002,หญิง,ห้วยขวาง,Android,FALSE,0
184055,27/06/2025,1995,M,สาทร,ANDROID,TRUE,0
102166,16 Aug 2024,1998,ชาย,พญาไท,Android,FALSE,0
140727,07 Jan 2025,1985,female,วัฒนา,Android,0,0
173172,2024-07-22,1991,ชาย,สวนหลวง,iOS,TRUE,0
172736,31 Mar 2025,,ชาย,ลาดพร้าว,Android,TRUE,0
144637,2024-04-09,1991,หญิง,บางนา,Android,TRUE,0
157960,26/02/2025,2002,หญิง,พญาไท,iOS,TRUE,0
163799,13/05/2024,1998,ไม่ระบุ,ดินแดง,Android,TRUE,0
130746,27/09/2024,1992,หญิง,ห้วยขวาง,iOS,TRUE,0
123656,2024-06-03,1997,ชาย,บางกะปิ,Android,TRUE,0
187517,09 Feb 2025,1991,ชาย,พญาไท,iOS,TRUE,0
115536,2024-12-22,1986,ชาย,บางกะปิ,Android,FALSE,0
