order_id,customer_id,restaurant_id,rider_id,order_time,delivered_time,distance_km,subtotal,discount,delivery_fee,payment_type,district,weather
792968,129805,5362,20221,21 Feb 2025 19:09,2025-02-21 19:43:54,,฿280,0.0,39.0,โอนผ่านแอป,บางรัก,ฝนตก
755293,188709,5075,22457,17/12/2024 12:10,2024-12-17 12:39:18,3.78,฿195,0.0,35.0,โอนผ่านแอป,คลองเตย,ฝนตก
760057,151506,5577,22097,30 May 2025 12:15,2025-05-30 12:52:00,7.12,฿70,11.0,46.0,โอนผ่านแอป,บางนา,ฝนตก
805668,164886,5531,23071,14 Feb 2025 20:51,2025-02-14 21:08:00,5.1,฿237,0.0,31.0,โอนผ่านแอป,ห้วยขวาง,ปกติ
734391,116757,6029,22114,31/12/2024 12:07,2024-12-31 12:39:12,4.53,฿152,38.0,37.0,โอนผ่านแอป,พญาไท,ฝนตก
786465,107500,6127,20386,25/08/2024 12:21,2024-08-25 12:52:00,5.39,฿168,0.0,32.0,บัตรเครดิต,ลาดพร้าว ,ปกติ
741364,179417,5976,20929,02/02/2025 18:59,2025-02-02 19:19:54,1.82,฿131,25.0,21.0,โอนผ่านแอป,จตุจักร,ปกติ
771801,170797,5245,20380,2025-07-04 12:51:00,2025-07-04 13:18:30,3.93,฿126,0.0,28.0,บัตรเครดิต,บางนา,ปกติ
713798,178887,5331,22309,06/10/2024 22:02,2024-10-06 22:16:30,,฿150,0.0,23.0,เงินสด,ห้วยขวาง,ปกติ
726049,175789,5922,22614,25 Apr 2025 12:24,2025-04-25 12:55:36,6.36,฿65,0.0,35.0,โอนผ่านแอป,คลองเตย,ปกติ
790973,150007,6020,21341,23/05/2025 18:19,2025-05-23 19:01:42,12.35,฿831,145.0,63.0,วอลเล็ต,จตุจักร,ฝนตก
793871,138744,5506,23015,2024-08-27 12:10:00,2024-08-27 12:35:48,5.41,฿119,12.0,32.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
818008,151654,6053,20423,30/05/2025 12:05,2025-05-30 12:38:18,8.02,฿100,20.0,41.0,โอนผ่านแอป,บางนา,ปกติ
741607,187045,6176,20560,20/03/2025 23:42,2025-03-21 00:04:42,13.74,฿201,0.0,59.0,บัตรเครดิต,สวนหลวง,ปกติ
725235,108361,5795,21226,2025-05-18 12:44:00,2025-05-18 13:11:06,5.34,฿234,0.0,32.0,โอนผ่านแอป,บางนา,ปกติ
741347,114605,5125,22839,15 Mar 2025 11:49,2025-03-15 12:11:24,8.39,฿225,0.0,42.0,app transfer,ลาดพร้าว,ปกติ
808779,187231,5289,21019,25 Oct 2024 12:20,2024-10-25 12:46:42,3.98,฿97,0.0,28.0,โอนผ่านแอป,คลองเตย ,ปกติ
718325,166983,5243,23439,2025-06-17 23:01:00,2025-06-17 23:30:18,16.62,฿246,0.0,68.0,APP, สาทร,ปกติ
800953,113978,5310,21462,14 Aug 2024 12:27,2024-08-14 12:58:36,4.18,฿116,0.0,36.0,โอนผ่านแอป,สาทร,ฝนตก
775786,146162,6168,21801,02/02/2025 12:51,2025-02-02 13:17:48,2.82,฿172,25.0,24.0,app transfer,คลองเตย,ปกติ
784489,129926,5704,21301,16/03/2025 13:14,2025-03-16 13:38:42,2.62,฿282,0.0,23.0,APP,สวนหลวง,ปกติ
741533,140979,5709,21952,17 Oct 2024 12:18,2024-10-17 12:42:36,2.53,฿253,41.0,23.0,APP,คลองเตย,ปกติ
792420,130383,5567,21473,2025-04-26 12:36:00,2025-04-26 13:13:42,8.64,฿155,21.0,51.0,เงินสด,ลาดพร้าว,ฝนตก
782279,163902,5167,21473,2025-02-22 20:34:00,2025-02-22 20:49:54,1.72,฿143,0.0,21.0,บัตรเครดิต,บางกะปิ,ปกติ
786743,111617,5502,20462,06 Sep 2024 18:10,2024-09-06 18:43:06,4.29,฿483,0.0,37.0,โอนผ่านแอป,บางรัก,ฝนตก
791125,132872,6075,23470,21 May 2025 18:38,2025-05-21 19:01:00,4.24,฿67,0.0,29.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
722215,147340,5138,21360,25/05/2025 21:05,2025-05-25 21:20:00,3.36,฿308,0.0,26.0,เงินสด,บางกะปิ,ปกติ
702055,142996,5820,20002,11 Jan 2025 17:38,2025-01-11 18:04:42,12.56,฿919,0.0,55.0,บัตรเครดิต,จตุจักร ,ปกติ
773023,125003,5944,23159,2024-08-15 12:15:00,2024-08-15 12:54:30,8.95,฿813,0.0,52.0,โอนผ่านแอป,สาทร,ฝนตก
784635,160382,5035,20801,2024-10-16 13:35:00,2024-10-16 13:59:06,6.48,฿120,0.0,36.0,เงินสด,สาทร,ปกติ
756819,107540,5764,21731,25/01/2025 17:45,2025-01-25 18:02:30,7.95,฿265,50.0,40.0,โอนผ่านแอป,บางกะปิ,ปกติ
763699,177175,5817,23301,2024-11-29 19:02:00,2024-11-29 19:24:54,4.22,฿215,35.0,29.0,เงินสด,บางรัก,ปกติ
738953,130956,5017,20743,27/06/2025 13:07,2025-06-27 13:38:00,11.6,฿154,0.0,52.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
741835,113241,5985,21747,20 Dec 2024 12:38,2024-12-20 13:05:36,5.44,฿156,0.0,32.0,โอนผ่านแอป,พญาไท,ปกติ
783191,169033,6060,20597,21 Jan 2025 13:58,2025-01-21 14:25:24,9.06,฿80,0.0,44.0,APP,จตุจักร,ปกติ
813356,188542,5110,20891,2025-02-19 00:49:00,2025-02-19 01:08:36,7.18,฿45,0.0,38.0,APP,ห้วยขวาง,ปกติ
800849,154892,5503,21393,15/03/2025 17:24,2025-03-15 17:37:24,,฿527,0.0,17.0,บัตรเครดิต,บางรัก,ปกติ
701462,107660,6103,22633,2024-08-04 19:55:00,2024-08-04 20:20:48,3.98,฿215,0.0,28.0,โอนผ่านแอป,บางนา,ปกติ
715721,130676,5424,21772,2025-02-17 20:54:00,2025-02-17 21:10:24,3.67,฿592,0.0,27.0,,ลาดพร้าว,ปกติ
742914,105949,5370,20477,30/09/2024 11:52,2024-09-30 12:12:18,10.23,฿177,0.0,48.0,บัตรเครดิต,สวนหลวง,ปกติ
710963,184913,5184,22547,05 Nov 2024 20:44,2024-11-05 21:06:30,,฿77,0.0,52.0,โอนผ่านแอป,บางนา,ปกติ
759264,128897,5353,22182,2024-09-12 21:50:00,2024-09-12 22:09:42,7.34,฿149,25.0,38.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
763993,146491,5781,21713,27 Oct 2024 12:48,2024-10-27 13:17:18,1.66,฿194,19.0,20.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
739328,115567,5824,20635,2025-05-20 12:44:00,2025-05-20 13:05:30,3.16,฿179,0.0,25.0,app transfer,บางนา,ปกติ
700867,138617,5746,22286,03/08/2024 11:06,2024-08-03 11:37:36,,฿203,0.0,59.0,บัตรเครดิต,วัฒนา,ปกติ
815597,104744,6151,21401,26/05/2025 23:58,2025-05-27 00:22:36,8.41,฿277,0.0,42.0,วอลเล็ต,วัฒนา,ปกติ
701262,127494,5130,23409,2025-06-28 11:54:00,2025-06-28 12:18:24,12.42,฿174,38.0,55.0,app transfer,สวนหลวง,ปกติ
813979,138201,5775,22469,25 Jan 2025 13:51,2025-01-25 14:26:42,15.32,฿193,0.0,64.0,วอลเล็ต, วัฒนา,ปกติ
782365,103446,5311,22661,08 Nov 2024 13:09,2024-11-08 13:41:00,10.34,฿140,0.0,48.0,เงินสด,คลองเตย,ปกติ
721881,168679,5453,22592,2025-01-17 18:54:00,2025-01-17 19:18:00,2.89,฿57,0.0,24.0,APP,บางรัก,ปกติ
769348,135006,5926,21578,20/08/2024 19:21,2024-08-20 19:52:30,5.27,฿310,0.0,40.0,โอนผ่านแอป,บางกะปิ,ฝนตก
752799,104534,5769,20614,22 Oct 2024 00:34,2024-10-22 00:58:30,6.3,฿354,0.0,43.0,APP, ห้วยขวาง,ฝนตก
817636,190632,5334,23017,12/02/2025 18:35,2025-02-12 18:57:54,5.87,฿98,0.0,34.0,app transfer,จตุจักร,ปกติ
793823,173351,5444,21336,2024-08-29 13:30:00,2024-08-29 13:54:48,3.59,฿278,0.0,26.0,โอนผ่านแอป,ห้วยขวาง,ปกติ
808365,163502,5974,22986,04/04/2025 00:39,2025-04-04 00:57:54,5.01,฿144,0.0,31.0,บัตรเครดิต,พญาไท,ปกติ
764661,155762,5403,20615,26 Feb 2025 18:27,2025-02-26 19:02:30,5.65,฿408,51.0,41.0,โอนผ่านแอป,บางรัก,ฝนตก
812792,169481,5525,22453,25/06/2025 01:16,2025-06-25 01:34:06,6.86,฿226,0.0,37.0,วอลเล็ต, คลองเตย,ปกติ
796890,125169,5856,21367,15/10/2024 18:14,2024-10-15 18:40:42,8.4,฿45,0.0,42.0,เงินสด,ห้วยขวาง,ปกติ
814408,189205,5818,23203,14/03/2025 20:04,2025-03-14 20:18:48,4.84,฿417,0.0,30.0,app transfer,ลาดพร้าว,ปกติ
802245,155170,5022,20928,2024-11-21 19:37:00,2024-11-21 19:55:54,2.65,฿757,0.0,23.0,วอลเล็ต,วัฒนา,ปกติ
704439,131926,5068,22578,16 Sep 2024 12:33,2024-09-16 13:10:48,7.53,฿134,31.0,47.0,โอนผ่านแอป,ดินแดง ,ฝนตก
729240,119192,6034,20334,02/09/2024 11:01,2024-09-02 11:26:24,6.03,฿100,18.0,42.0,บัตรเครดิต,ลาดพร้าว,ฝนตก
747663,147184,5192,23290,23 Aug 2024 12:32,2024-08-23 13:03:48,6.77,฿326,0.0,45.0,app transfer,พญาไท,ฝนตก
773210,133381,6176,20306,17 May 2025 21:43,2025-05-17 21:54:48,3.76,฿389,88.0,27.0,,สวนหลวง,ปกติ
794918,140071,5559,21381,2025-02-01 00:27:00,2025-02-01 00:49:36,7.93,฿239,0.0,40.0,app transfer,ห้วยขวาง,ปกติ
768421,131153,5503,21719,2025-05-01 23:33:00,2025-05-01 23:48:12,4.0,฿72,18.0,28.0,APP,บางรัก,ปกติ
816726,133438,5051,23024,30/01/2025 11:43,2025-01-30 12:10:36,11.9,฿154,0.0,61.0,เงินสด,บางนา,ฝนตก
745042,117678,5301,22077,14 Dec 2024 11:36,2024-12-14 12:05:24,20.11,฿210,0.0,79.0,โอนผ่านแอป,บางนา,ปกติ
818381,145282,5967,22839,2024-09-16 18:41:00,2024-09-16 19:07:42,5.28,฿96,20.0,32.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
703549,105445,5828,20043,10/03/2025 10:11,2025-03-10 10:45:36,7.2,฿75,6.0,46.0,วอลเล็ต,บางนา,ฝนตก
761317,182705,5825,20626,27/01/2025 18:09,2025-01-27 18:51:18,10.5,฿211,0.0,57.0,โอนผ่านแอป,จตุจักร,ฝนตก
728441,140191,5268,22667,15 Feb 2025 21:10,2025-02-15 21:35:30,8.83,฿390,0.0,43.0,โอนผ่านแอป,จตุจักร,ปกติ
708664,187300,5639,21753,29 Nov 2024 13:09,2024-11-29 13:35:36,4.52,฿139,0.0,29.0,เงินสด,ห้วยขวาง,ปกติ
793803,178520,5089,22140,11 Jun 2025 18:20,2025-06-11 18:43:18,2.74,฿141,0.0,24.0,โอนผ่านแอป,พญาไท,ปกติ
758532,133704,5128,22749,06/06/2025 18:11,2025-06-06 18:45:24,6.06,฿725,0.0,42.0,บัตรเครดิต,ห้วยขวาง,ฝนตก
818379,138855,6190,22335,2025-05-02 18:00:00,2025-05-02 18:24:42,3.43,฿65,0.0,26.0,เงิน สด, บางนา,ปกติ
716688,183128,5117,23079,09/08/2024 14:41,2024-08-09 14:56:54,3.73,฿198,29.0,27.0,วอลเล็ต,ห้วยขวาง,ปกติ
712481,188871,5020,20645,19 Jun 2025 22:49,2025-06-19 23:18:12,,฿246,51.0,56.0,เงินสด,พญาไท,ปกติ
749348,131660,5281,20049,26 Mar 2025 12:28,2025-03-26 12:56:12,0.0,฿88,0.0,32.0,บัตรเครดิต,บางรัก,ปกติ
714795,106548,5912,20141,13/12/2024 12:13,2024-12-13 12:40:06,4.1,฿139,0.0,28.0,บัตรเครดิต,วัฒนา,ปกติ
712045,150136,5194,21655,08 Aug 2024 17:48,2024-08-15 16:27:00,,฿277,0.0,34.0,บัตรเครดิต,สาทร,ฝนตก
704440,185788,5419,23388,28 May 2025 12:00,2025-05-28 12:33:36,9.15,฿317,65.0,52.0,บัตรเครดิต,บางรัก ,ฝนตก
809453,118223,5791,21478,2024-10-03 11:57:00,2024-10-03 12:17:36,7.85,฿119,0.0,40.0,โอนผ่านแอป,ห้วยขวาง,ปกติ
736993,161432,5662,21607,2025-05-31 13:46:00,2025-05-31 14:17:24,7.96,฿178,0.0,40.0,เงินสด,บางนา,ปกติ
772097,146934,5708,21093,2025-01-21 19:05:00,2025-01-21 19:33:54,1.44,฿168,0.0,28.0,โอนผ่านแอป,บางรัก,ฝนตก
707989,184420,6178,22654,03/01/2025 12:10,2025-01-03 12:36:36,,฿156,0.0,32.0,เงินสด,สวนหลวง,ปกติ
742501,174917,5326,22393,27/05/2025 21:27,2025-05-27 21:44:42,6.2,฿110,0.0,35.0,app transfer,บางนา,ปกติ
808804,185957,6064,20341,28 Mar 2025 20:46,2025-03-28 21:13:18,,฿214,23.0,49.0,บัตรเครดิต,คลองเตย,ฝนตก
732566,152519,5090,20322,12/11/2024 11:50,2024-11-12 12:09:24,2.39,฿300,64.0,31.0,โอนผ่านแอป,ห้วยขวาง,ฝนตก
705790,121626,5548,21181,02/12/2024 19:27,2024-12-02 19:56:54,7.9,฿85,12.0,40.0,APP,สาทร,ปกติ
755934,157867,5367,22772,28 Dec 2024 18:29,2024-12-28 18:54:42,2.72,฿110,17.0,24.0,โอนผ่านแอป,คลองเตย,ปกติ
799486,143794,5064,22131,12 Oct 2024 18:59,2024-10-12 19:29:30,8.87,฿58,0.0,43.0,บัตรเครดิต,พญาไท,ปกติ
757185,128453,6089,22034,2024-08-28 12:17:00,2024-08-28 12:43:24,5.2,฿70,0.0,32.0,CASH,ห้วยขวาง,ปกติ
725270,151466,5391,21086,2025-07-15 12:13:00,2025-07-15 12:40:06,6.13,฿558,0.0,35.0,บัตรเครดิต,สวนหลวง,ปกติ
804167,121024,5723,20026,21/08/2024 11:12,2024-08-21 11:29:12,2.86,฿100,10.0,24.0,บัตรเครดิต,พญาไท,ปกติ
715645,155967,5029,22020,2025-01-31 10:37:00,2025-01-31 10:52:42,5.79,฿78,0.0,34.0,บัตรเครดิต,ลาดพร้าว,ปกติ
711979,152325,6078,22049,24/05/2025 12:23,2025-05-24 12:51:54,6.48,฿167,32.0,36.0,บัตรเครดิต, จตุจักร,ปกติ
774895,166763,6089,20593,09/12/2024 18:21,2024-12-09 18:41:30,0.92,฿830,0.0,18.0,โอนผ่านแอป,ห้วยขวาง,ปกติ
764281,166574,6105,22626,30 Jun 2025 13:19,2025-06-30 13:44:18,4.21,฿130,0.0,28.0,,สาทร,ปกติ
796411,110089,5414,20307,28 Apr 2025 22:18,2025-04-28 22:47:18,3.4,฿87,0.0,34.0,เงิน สด,สวนหลวง,ฝนตก
787652,121999,6059,21822,21/12/2024 11:14,2024-12-21 11:26:54,2.23,฿77,0.0,22.0,APP,คลองเตย,ปกติ
807625,167006,5593,21465,2024-09-28 17:44:00,2024-09-28 18:01:54,3.11,฿374,0.0,25.0,โอนผ่านแอป,วัฒนา,ปกติ
703032,144146,6075,21437,12 Mar 2025 12:31,2025-03-12 12:58:30,7.33,฿86,0.0,38.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
741278,183128,6084,20183,01/04/2025 10:33,2025-04-01 10:46:30,2.83,฿271,0.0,24.0,โอนผ่านแอป,สาทร ,ปกติ
730136,182897,5856,22850,2024-08-05 12:16:00,2024-08-05 12:43:12,5.19,฿165,0.0,32.0,โอนผ่านแอป,ห้วยขวาง,ปกติ
713341,186158,5297,22244,2024-08-20 11:46:00,2024-08-20 12:05:30,11.33,฿170,0.0,51.0,APP,ลาดพร้าว,ปกติ
743184,137460,6040,22511,20/01/2025 11:35,2025-01-20 11:52:12,5.87,฿133,16.0,34.0,โอนผ่านแอป,บางรัก,ปกติ
729619,158012,5233,21626,05/09/2024 17:29,2024-09-05 17:46:48,5.28,฿281,0.0,32.0,,พญาไท,ปกติ
744320,172316,6059,21773,06/11/2024 19:45,2024-11-06 20:05:42,3.0,฿114,22.0,25.0,เงินสด,คลองเตย,ปกติ
729545,140470,5982,22121,07 Dec 2024 18:21,2024-12-07 18:58:48,13.43,฿981,0.0,58.0,วอลเล็ต,พญาไท,ปกติ
719829,170787,6028,23096,14 Feb 2025 19:06,2025-02-14 19:32:42,6.2,"฿1,346",0.0,35.0,วอลเล็ต,ดินแดง,ปกติ
819393,166802,5527,21670,25 Jan 2025 13:03,2025-01-25 13:27:12,2.57,฿160,0.0,23.0,โอนผ่านแอป,บางรัก,ปกติ
816616,106455,6121,23394,26 Feb 2025 11:08,2025-02-26 11:24:48,4.41,฿186,0.0,29.0,APP,จตุจักร,ปกติ
757838,187429,5260,22778,28 Dec 2024 21:34,2024-12-28 21:49:30,,฿142,0.0,21.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
738058,130278,5091,20413,11 Jun 2025 13:49,2025-06-11 14:18:24,8.51,฿243,0.0,42.0,โอนผ่านแอป,บางกะปิ,ปกติ
818469,143254,5572,23071,2025-06-10 13:11:00,2025-06-10 13:36:42,,฿77,0.0,25.0,โอนผ่านแอป,ห้วยขวาง,ปกติ
747934,151719,5351,22832,19 Feb 2025 10:28,2025-02-19 10:53:12,3.79,฿100,0.0,35.0,บัตรเครดิต,บางนา,ฝนตก
704689,115447,5019,22739,12 Jul 2025 11:38,2025-07-12 12:04:12,3.49,฿99,10.0,34.0,โอนผ่านแอป,บางรัก,ฝนตก
704916,108415,5853,21789,18 Jun 2025 12:14,2025-06-18 12:43:30,7.87,฿299,0.0,40.0,บัตรเครดิต,ห้วยขวาง,ปกติ
752555,147627,5946,20186,15/06/2025 11:18,2025-06-15 11:40:24,6.2,฿474,64.0,35.0,บัตรเครดิต, วัฒนา,ปกติ
782574,175373,5437,21341,2025-01-14 12:02:00,2025-01-14 12:43:48,,฿117,0.0,77.0,โอนผ่านแอป,จตุจักร,ปกติ
755108,110341,5611,21670,2025-05-16 10:53:00,2025-05-16 11:11:06,,฿261,0.0,31.0,เงินสด,วัฒนา,ปกติ
760827,162247,5858,23015,30/05/2025 17:53,2025-05-30 18:14:12,4.91,฿715,0.0,31.0,เงินสด,ห้วยขวาง,ปกติ
728412,115163,5313,21971,02/03/2025 14:12,2025-03-02 14:34:18,1.3,฿71,0.0,27.0,APP,ดินแดง ,ฝนตก
802609,154734,5944,23159,01 Sep 2024 22:22,2024-09-01 22:39:36,5.04,฿419,0.0,31.0,เงินสด,สาทร,ปกติ
736370,146521,5516,21900,2024-11-03 13:15:00,2024-11-03 13:41:18,1.52,฿127,0.0,20.0,cash,บางกะปิ,ปกติ
715349,186438,5575,22764,01/05/2025 12:11,2025-05-01 12:36:36,,฿64,14.0,35.0,โอนผ่านแอป, จตุจักร,ปกติ
817300,115072,6028,22882,09 Nov 2024 13:18,2024-11-09 13:36:36,2.59,฿143,0.0,23.0,โอนผ่านแอป,ดินแดง,ปกติ
757523,132628,5398,20334,07 Nov 2024 20:23,2024-11-07 20:39:12,3.36,฿54,10.0,26.0,วอลเล็ต,บางรัก,ปกติ
775077,151202,5090,22582,03 Mar 2025 13:58,2025-03-03 14:23:42,4.88,฿91,0.0,31.0,โอนผ่านแอป,ห้วยขวาง,ปกติ
800300,155806,5948,22024,11/02/2025 18:36,2025-02-11 19:03:36,7.92,฿859,0.0,40.0,บัตรเครดิต,บางกะปิ,ปกติ
703582,112610,5788,20699,2024-09-16 13:21:00,2024-09-16 13:53:54,4.63,฿167,24.0,38.0,เงิน สด,บางนา,ฝนตก
704092,109965,5271,21108,14 May 2025 21:35,2025-05-14 21:48:18,,฿322,0.0,25.0,CASH,สวนหลวง,ปกติ
744262,133860,5260,23248,05/08/2024 13:08,2024-08-05 13:35:24,6.58,฿230,0.0,36.0,วอลเล็ต,ลาดพร้าว,ปกติ
790926,143262,5999,23054,04/08/2024 22:17,2024-08-04 22:47:30,15.7,฿235,39.0,65.0,วอลเล็ต,ลาดพร้าว,ปกติ
789834,114951,5263,23017,2025-07-04 19:37:00,2025-07-04 20:07:42,11.76,฿240,0.0,53.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
765389,170421,5818,20505,19 Mar 2025 20:09,2025-03-19 20:25:42,2.23,฿289,36.0,22.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
715125,135155,6056,23161,21/05/2025 13:41,2025-05-21 14:13:12,3.03,฿62,9.0,33.0,โอนผ่านแอป,จตุจักร,ฝนตก
780272,174062,5509,21939,2025-06-09 18:11:00,2025-06-09 18:37:18,3.93,฿249,36.0,28.0,app transfer,จตุจักร,ปกติ
735274,177422,5079,22780,2025-05-09 10:26:00,2025-05-09 10:49:00,6.64,฿79,0.0,36.0,โอนผ่านแอป,บางนา,ปกติ
743458,149842,5506,22781,29 Nov 2024 11:16,2024-11-29 11:32:30,,฿439,0.0,30.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
717121,136185,5902,22069,2025-01-20 11:41:00,2025-01-20 12:03:42,9.94,฿244,0.0,47.0,บัตรเครดิต,ห้วยขวาง,ปกติ
759116,173422,5059,22422,23 Sep 2024 17:03,2024-09-23 17:26:48,13.53,฿386,0.0,58.0,โอนผ่านแอป,สาทร,ปกติ
819422,175523,5673,22113,02 Aug 2024 13:58,2024-08-02 14:22:54,5.02,฿210,0.0,31.0,วอลเล็ต,บางนา,ปกติ
813367,103550,5447,22764,30/01/2025 12:50,2025-01-30 13:15:24,2.5,฿86,19.0,23.0,บัตรเครดิต,ดินแดง,ปกติ
709921,157104,5731,21995,02 Dec 2024 11:34,2024-12-02 12:00:00,2.27,฿272,52.0,30.0,เงินสด,สาทร,ฝนตก
799985,123852,5568,20029,2024-10-17 17:16:00,2024-10-17 17:32:00,4.76,฿175,0.0,30.0,app transfer,สวนหลวง,ปกติ
812624,187850,5765,20259,25 Dec 2024 18:31,2024-12-25 19:03:54,10.22,฿164,22.0,48.0,โอนผ่านแอป,ลาดพร้าว,ปกติ
